label,Trad_wtp3_bounds,ES_wtp3_bounds,treatment,mistakes_total,MPLWhy
62dc78329e1358440d6c29a1,"(3, 5)","(0, 1)",high,1.0,"In case 1, Alex would not know whether he received the original or fakes notes so I felt that if they got the fake books AND a bonus, it was more a more positive outcome. In case 2 I felt that Alex would want the original notes. However, I believe if given the choice of fake notes + a $5 bonus or better versus just having the original notes, most people would opt for the fake notes and bonus, Alex included."
63179fe6d8b52834c9c8f5f7,"(45, 70)","(-1, 0)",low,0.0,I thought about it more and decided I want to change some of my answers
63377c1a895dea12dbca7115,"(0, 0)","(0, 0)",middle,3.0,I don't care really. It's dumb to do it like that.
5de7d7a6603b1b73f3944f8e,"(100, 140)","(70, 100)",low,1.0,Because first letting Alex try to determine which are the fake notes and then telling him is a good way for him to learn which is the original and which is the fake note.
63b9d6746adc4bed24ff957f,"(70, 100)","(70, 100)",high,0.0,"Because whether he knows or does not know, the fake notes are far less valuable and deserve the same compensation. His knowing does not change that fact"
610810c0356aacedc8cbc6f0,"(140, 200)","(70, 100)",middle,0.0,"I would really prefer Alex to get the ones with the original notes inside since he is so passionate about the topic and authors.  I figured if he would not know either way, then he might as well get some money too.  But I valued the original notes higher. I also don't know his financial situation and if he really needs 100 or 200 dollars.  "
636efe3b7a4010c9eea5fb87,"(200, inf)","(200, inf)",high,0.0,I think it's more important the he see the actual original notes
61071cc46f4d7bb59e4b4c74,"(70, 100)","(200, inf)",middle,0.0,"Whether Alex knows or does not, I still prefer that he get the original notes because it is what I would want and I think the authenticity is a big element in this gift. I also put myself in his shoes and thought that he would prefer a cash bonus if he got the fake notes, and would appreciate that alternative."
62734ce38db73cd5bd81a36f,"(200, inf)","(200, inf)",high,0.0,"I think it is important to give Alex the book with the original notes, it has sentimental value of being real."
63f3727c6e41f63c9b2a6f1f,"(0, 0)","(70, 100)",middle,0.0,"Alex will not know if he received a book with original or fake notes so sending him either won't be a problem as it will be up to the authors to clarify that, so I think sending him the fake one with a reward might help."
6389301d2575b8e4c1e7cc5c,"(2, 3)","(2, 3)",high,0.0,I want Alex to get the original notes and be told if he got the original ones.
5f872793f61dbe0e27afda86,"(45, 70)","(0, 0)",high,0.0,"If the professors themselves cannot distinguish between the notes, then Alex will essentially have the same experience getting fake notes as he would real ones. In Case 1, I gave him enough money to purchase new copies of both books and hopefully he would be able to get real notes from the professors, as I am assuming he will have classes with them as a student? Hopefully? "
5589565cfdf99b6bd06016dc,"(10, 15)","(-inf, -1)",low,1.0,I wanted Alex to see both ways of telling and not telling.  I felt that would balance out the chances even though there's 75% chance he will get the books with fake notes.  There's still 25% chance.  
5f1c72e25a26d503c77bfdc9,"(0, 0)","(0, 0)",high,0.0,Why not?  Who cares if the notes are original. I want him to get a larger surprise.
63ea755c16e80945c6f29a5a,"(45, 70)","(45, 70)",high,0.0,"If I care about Alex (and I believe I do), then I want him to have the original.  But $70 and up seems like a decent reward for getting the fake notes.  He may not know if the notes are original but I will.  (I believe)"
5cadf2fa7e99a900171c4705,"(70, 100)","(45, 70)",middle,0.0,"Alex really loves economics, so it only seems fair to give him a higher amount of money if he is going to get the fake notes. That way in Case 1, he finds out the notes are fake but gets $100 to compensate.  In Case 2 I think he still deserves a higher amount of money but since he won't find out the notes are fake its ok to go a little lower than $100. "
6400d8fbeba2f9f8eb604b9a,"(200, inf)","(140, 200)",low,0.0,"I wanted him to have the original notes in most cases.  However, if he did not know and the bonus was significant I figured he could take the fake notes.  "
5cbe04b4f429ff00159de30e,"(0, 1)","(-1, 0)",low,0.0,I wanted to give Alex a bonus and I wanted him to know when he got original notes so that he cherishes them.
5df3c82961b48a2907204173,"(0, 0)","(0, 0)",low,0.0,"I don't know which notes are real or fake. So, I chose the same for both cases to be fair. It's like flipping a coin without knowing the sides."
627920bf48e6cf4191a98f65,"(45, 70)","(0, 0)",middle,0.0,No one wants the fake notes. If Alex learns about it he wouldn't feel happy. But if he gets a lot of bonuses he might change his mind. 
62d22695270242b5b620ba4f,"(200, inf)","(70, 100)",low,0.0,"Since Alex will not know and will presume he is generally going to get the fake notes, I wanted to give him some compensation in the second case. The amount didn't seem significant enough until it hit $100."
643c3c95bad7ccbbd9672d8f,"(200, inf)","(200, inf)",high,0.0,"In the end, it is most important to give an authentic gift, authentically. Alex can acquire money in other ways, so that shouldn't even be considered. What matters most is that he receives an authentic gift from those he looks up to in the industry and that he be told the truth about the authenticity of the signatures, so he can receive his gift with the accompanying knowledge that they are or aren't authentic.  "
5848ad3bdb871400012da095,"(7, 10)","(7, 10)",middle,1.0,I think that he should get the same regardless if the book is fake or not. I don't think a real or fake note should determine his extra bonus.
607134f478e13587bd89e13a,"(200, inf)","(70, 100)",middle,0.0,"Case #1: depending on the bonus amount, if he ends up not knowing, at least he gets some monetary compensation  Case #2: He'd know if the notes he was receiving were fake so it's better to just give him the original notes"
63d1e114550c261e5d78a941,"(25, 45)","(0, 1)",low,0.0,"In Case 1, since Alex will not learn whether he got the original or fake notes and they are indistinguishable, I don't think there is any harm in giving the fake notes if he gets a bonus. In Case 2, since Alex does learn which notes he got, I think he should get the original notes up until the bonus is high enough and then I think he would like the bonus and the fake notes."
637656f618065b68614915b0,"(1, 2)","(1, 2)",low,0.0,I think it's best to have the original notes.  I think Alex can learn better with the real notes.
5dcf4136cf8e7e086ea019e4,"(200, inf)","(0, 0)",low,0.0,"In Case 1, he will assume notes are fake with 75% chance, and will never know if they are or not, so I am indifferent as to whether he gets real or fake notes. In Case 2, he will know if real or fake. I prefer he gets real notes in all cases, since he is such a fan of the authors and would likely prefer to have their real notes over money, even over $200."
615e420a23219efe3427a367,"(70, 100)","(45, 70)",low,2.0,"I just felt that if Alex doesn't know the difference then having a higher bonus would be beneficial. If the authors themselves can't tell the difference, then who cares?"
5fbd057ea95c7102638685d5,"(25, 45)","(15, 25)",middle,0.0,"If Alex is going to know the notes are fake, I feel like the reward should be higher. "
636149119f0c3ee5c09c95d6,"(70, 100)","(45, 70)",high,0.0,"The money seems like a nice addition for Alex's gift. I am not sure how important the notes would be to Alex, but perhaps a nice chunk of change would ease any discontent that the fake notes might have. "
615239af65358edf57e7a095,"(0, 1)","(0, 1)",middle,0.0,"I'd rather Alex receive the fake notes plus the bonus instead of the original notes and no bonus. In other words, it's better to receive a $1 than nothing. "
559e82dffdf99b7a9a124180,"(0, 1)","(15, 25)",low,0.0,"I chose different because in one case he will know the notes are fake and in the other case he won't know, so I would want him to get the original."
5ef4d8b87faaa00c0dea0c4e,"(200, inf)","(200, inf)",high,0.0,"I thought about what I would prefer if I was very passionate about something or someone and could be receiving original signatures or fake ones. I would definitely prefer to have the original ones, whether or not I was told or not, and regardless of receiving additional money. Fake notes or signatures are really meaningless if one is passionate about it."
62b0ff84054c6ca32f481c65,"(200, inf)","(200, inf)",high,1.0,"Because the original notes are priceless, there is not a dollar amount that would ever cover that. He loves economics. Both of the professors took the time personally to write the notes. Which refers back to the first sentence of the notes are priceless. I know if I was Alex that is exactly what I would want the originals "
5adeb8b9066c510001d43ebe,"(25, 45)","(25, 45)",low,0.0,"To me, the $45 seemed like an approximate amount for the worth of both books. Since Alex loves economics and would presumably love to buy more books, Alex could use that $45 to purchase more books. Alex could then potentially go to these two professors and ask them to write notes if the notes were that important to have."
5f2a12f5837dd81e5881b7cc,"(100, 140)","(100, 140)",middle,1.0,"I would prefer giving the original notes, regardless of if Alex knows. I decided to choose fake notes when the bonus was relatively high, but Alex knowing or not knowing if the notes were fake didn't change my feelings about what the bonus would need to be for me to select fake notes."
64da47d734bd712c3a8289d0,"(200, inf)","(0, 1)",low,0.0,I think that since he will know that the notes are fake it would lessen the importance of the books for him. I think he would prefer the real.notes.
5c2ab2de9136140001b90737,"(200, inf)","(200, inf)",high,0.0,"I think that Alex would prefer to have the original notes.  He could keep the book for a lifetime and I think it is important that the book he has is authentic.  $200 would be nice in the short term, but it will be gone relatively soon, but the book will be with him forever."
63d1b87e756b5709b1e90ff3,"(140, 200)","(140, 200)",middle,0.0,It doesnt seem to matter which he gets in either case if he gets a good payment.
6029fbe69d62524074a994ac,"(15, 25)","(0, 0)",middle,0.0,"I figured if Alex does not know whether the books he receives are fake or not, it does not matter as much what to give him. If he knows, I'd rather he receive the originals."
63fedbfe6ef7fb3dd2718f5c,"(45, 70)","(0, 1)",middle,1.0,"If he will never know whether he got the real or the fake notes, he might as well receive a cash bonus, however, if he knows I would rather him have the real notes until the bonus gets really high."
64d51bcdead49bdcdb2ddc37,"(140, 200)","(70, 100)",high,0.0,If Alex knows the notes are fake then they are not as wanted or authentic. So $200 may help him accept this. If he does not know then I felt that anything less than $100 is not worth giving for his wondering.
5ac015efe1099600016a5d17,"(10, 15)","(0, 0)",middle,0.0,"If Alex will not know if he got the fake notes and he knows he may have gotten the fake notes, even if he gets the originals he will not know and will always have some doubt. Therefore it doesn't make a difference to either of us what he gets."
5d16badb7b0154001a282fdb,"(1, 2)","(140, 200)",high,0.0,In case 1 I knew Alex would want the original books. In case 2 $200 was better than getting fake notes.
5e3b8f110d41ad3a7bc35019,"(45, 70)","(45, 70)",high,0.0,"I didn't think Amex knowing or not was important for my decision. I wanted him to get the original notes unless he had a large enough monetary gift along with the books, even if he didn't know the notes were fake. "
63b5681c49af1cbe651420bc,"(45, 70)","(25, 45)",low,0.0,"In case 2, when Alex won't know which set of books he received, but will know that there is a 75% chance that he will receive the fake notes, he will most likely assume that the books he gets have fake notes. Therefore, I thought that he deserved some compensation for you just messing with him."
5ae59f8cc3c3ab00018f7185,"(25, 45)","(0, 1)",high,0.0,He might be okay with the fake notes if there is a high bonus to go along with it.
5dd2f94a238a913096c52317,"(10, 15)","(-1, 0)",high,0.0,If they are going to tell him I would prefer they are the originals.
5bddc463712eb800010d2e4d,"(100, 140)","(70, 100)",middle,0.0,"If Alex is told he is getting the original notes, then he should get the original notes unless the bonus is very large. The last two bonus amounts are large. If Alex isn't told, he should get the last three large bonus amounts."
5607080ed7def20012b733c3,"(70, 100)","(70, 100)",low,0.0,"Because info was given to me that Alex LOVES economics, I assume the original notes are much more valuable to him and I'd prefer to give him those than fake ones."
63d41088860131e49a85cfac,"(-1, 0)","(7, 10)",low,4.0,I wanted to give Alex a different option.
63cee7f1f8ef24eb79c80270,"(45, 70)","(0, 0)",middle,0.0,If he finds out if he's getting the original or fakes I think its be better if it was the original that he gets. If he doesn't find out then I doesn't fully matter which version he gets
5d3b9f531850400001d2bac9,"(25, 45)","(25, 45)",low,1.0,I think the notes do not really matter since you cannot tell them apart but I am not sure Alex's opinion on it. I assume after $25 it would be a nice bonus to have the fake notes with the cash.
60fde7eb8e3e931f2e24dbe0,"(45, 70)","(25, 45)",high,0.0,"I know that I would prefer a higher amount if I were to receive the fake notes and be made aware that they were fake, than if I were unaware that the notes were fake. I would want the bonus amount to be higher than the likely combined worth of the books with original notes, and if I were unaware whether the notes were fake or not, I'd want the bonus amount to be roughly worth the combined price of the books without any notes at all."
5e51fbbc31127d237d48c881,"(200, inf)","(200, inf)",middle,1.0,"I believe the original is valuable. In all honesty, it is just a note written by a human and the fake one says the same thing and is indistinguishable from the real one, so it shouldn't really matter if it is real or not.. but to me, it's the principle. They took the time to write that note and wrote what came to them. To me, that is special. Money is money and you can always make more. The book with the real note is more special to me than some money. But I don't know Alex. If Alex is struggling, maybe I should have chosen the money. It is still the same two books and same two personalized notes... ugh. I am indecisive. I still feel the original is more valuable sentimentally speaking."
60c382725a7a55abef2e8e99,"(200, inf)","(70, 100)",middle,0.0,"I feel like if he is never going to know whether they are fake or not, that maybe he'd like a bonus with it, but only if it was a decent amount. "
5e06ecd524f9390991997bb7,"(7, 10)","(7, 10)",low,0.0,"Whether or not Alex knows if the notes are fake or not, the books will still have the same intrinsic value in either case."
5638d3a544e8c8000ee869a2,"(200, inf)","(200, inf)",low,1.0,Getting the real notes is worth far more than any of the bonus choices. The bonus would need to be much higher for me to think the fake notes are of equal value. I would almost always want the real notes.
61509f6eb3a929e50f33ede1,"(0, 0)","(200, inf)",low,0.0,"My reasoning is simple: if Alex will know for sure whether he receives the books with the real or fake notes, there is no deception involved and I am indifferent as to which books he receives. However, if he is not to be informed as to which set of books he will receive, it is better for him to receive the books with the real notes - OR NO NOTES AT ALL - than to be the victim of deception by omission."
63a519bb6eeff2ad74314b53,"(2, 3)","(2, 3)",high,0.0,my goal is to make sure ALEX gets the original books despite the bonus. the books themselves may become more valuable one day.
5c58d56d53fba80001bd70c0,"(70, 100)","(45, 70)",low,0.0,I gave different answers with the differing factor of Alex knowing whether he was receiving fake notes or not knowing.
56e225c2ec0fdd000641e72d,"(140, 200)","(45, 70)",middle,0.0,I think he would enjoy receiving the books with the original notes. They will mean more to him than receiving the books with the fake notes and an amount of cash.
642b2d8a7b84306d49e2f4b0,"(200, inf)","(200, inf)",high,1.0,"I tried to take the perspective of alex, and i feel like he would love to have the originals. There is always a way to find out if they are real or fake - but honestly i feel like i would just want him to have them because I sell collectibles and i know how much things can mean to people :)"
6101930ddd5330f83b898c61,"(70, 100)","(45, 70)",middle,0.0,"I think the original notes will be valuable to Alex in a way that is different from monetary value. So, if he got the fake notes, I would at least want him to get a higher monetary reward to possibly make up the difference. "
6478e9af7d038af16d294843,"(70, 100)","(70, 100)",middle,0.0,"I feel like with $100 Alex can keep the money or purchase additional books maybe that are original. The chances of the books being real or fake did not change between cases so I did not feel a need to change my approach. The hope would be that he received the original. As to whether he knows or not, I do not like the idea of him not knowing a question whether it is impossible to tell."
5f17553ce0feb10c3dd2b16a,"(70, 100)","(70, 100)",low,0.0,My reasoning is that a college student can always use a substantial amount of money so I decided that any amount of money equal to or over 100 dollars would be more useful to Alex then having the books with the original notes
564e93659b124900127eb55b,"(200, inf)","(70, 100)",high,0.0,"I gave different responses because the options differed in Alex knowing if the note in the book was real or fake. I didn't want Alex to know that he got the fake book so for that option I only chose the original. For the one where Alex is not told if the book is the one with the original note or not, I chose the option that I think was best since the notes were indistinguishable.    . "
610790e286844c36e02f906c,"(45, 70)","(45, 70)",high,0.0,Because I feel like whether he knows its fake or not doesn't really change what someone would want money wise. 70 or more dollars is a good trade off for having a fake signature in a book. 
61254fba095b9df425e816ea,"(140, 200)","(140, 200)",low,1.0,I would rather he receive the money.
5dcc3ec7db13278d75c8622f,"(10, 15)","(0, 1)",middle,0.0,"In case one, since he would not find out figured he didnt need to know, in case two , since he would know i would want him to feel special and get the real ones. It all boils down to whether or not one would tell him or not "
5e646461698a071f2f15423e,"(100, 140)","(100, 140)",low,0.0," I gave the same responses in Case 1 and Case 2 because I thought that the bonus would be more valuable to Alex than the original notes, regardless of whether he knew which books he received.    However, I understand now that the value of the bonus is subjective. Alex may or may not place a high value on it. In Case 2, where Alex will learn which books he received, the original notes may be more valuable to him, even if they do not come with a bonus.    If I were to answer the questions again, I would consider Alex's personal preferences and decide which books I think he would appreciate the most. I would also take into account the fact that he will learn which books he received in Case 2.    Thank you for pointing out my mistake. I appreciate your help in making sure that I provide accurate and helpful information."
5f8b022ec072cf1d32d4f0bf,"(100, 140)","(-1, 0)",high,3.0,"In Case 1, where you WILL tell Alex whether the books have original or fake notes, I provided a response indicating that honesty and transparency are important for maintaining trust in relationships. In Case 2, where you WILL NOT tell Alex, I emphasized that communication can foster a better understanding of the situation and potentially prevent further issues. The responses differ to align with the choices made in each case and the potential consequences of those choices."
64666d2ac5eef6c2edef35c0,"(0, 1)","(0, 1)",middle,1.0,I believe we will. 
63d152b604e8c21933a58a66,"(25, 45)","(25, 45)",middle,2.0,"I feel like I would personally know whether or not they were real since I had an influence on the answer, and I think they would probably prefer the real notes to a certain extent as long as it wasn't (relatively) life-changing money, which I view to start around $50. I think it was more for my conscience to not want to give someone something fake, even if the authors themselves couldn't tell the difference--the authenticity isn't there."
5d88db42c1d06e001a1fdcab,"(10, 15)","(0, 1)",high,0.0,I felt that when there was an option to earn a greater bonus I thought Alex might want the money over the notes.
5c1976c90d57c30001b4162c,"(200, inf)","(200, inf)",middle,0.0,"If it were me, I would prefer the books with the original notes. Since Alex loves economics and respects the two authors, I assume he would prefer the books with the original notes. Even if he doesn't know whether he received the originals, I think he would prefer the originals over any of those amounts of money. So I think my choices are right for Alex."
5f4738bfa043201203a27b4b,"(200, inf)","(200, inf)",high,0.0,"If Alex truly loves economics, I think Alex would want to get the original notes.  I personally think that in every instance Alex would rather get the real notes -- even if he can't be sure whether he did in some scenarios.  I didn't think the bonus prices offered were enough to ever knowingly gift Alex fake notes."
5e991aaac7bc1615ea5b3eb8,"(1, 2)","(1, 2)",middle,0.0,I didn't want to give Alex fake notes and was trying to figure out how not to switch to fake notes on the table.
5e9b443223881d04be740737,"(200, inf)","(70, 100)",high,0.0,"I think if the notes are indistinguishable, it might be more economically beneficial to believe they are real and get some additional cash"
646a16cb2211848586e74e5f,"(7, 10)","(10, 15)",high,0.0,I thought it would be a better deal for him in case 2 since he would not know what he received to get a nice bonus.
62b35a7d9d9cd966ebcf3ef8,"(70, 100)","(0, 0)",low,0.0,Because of the difference in the money bonus for Alex.
64071f8576c48034c00df845,"(0, 1)","(7, 10)",high,0.0,"Because if I am going to give him the fake books, I want to ensure he gets enough bonus"
5cd6c1197b871a0001b13589,"(1, 2)","(0, 1)",high,0.0,because i felt that is what i should answer because i thought that was the best option and i felt that he should know for some and not know for some of them
63f7837e2f09cd534ebfd193,"(200, inf)","(200, inf)",middle,0.0,"Given that these books are on a topic that Alex loves and are written by authors he respects and admires, I would think that the sentiment of an authentic note would be its own bonus. "
568e7e33e3ef9e000da202a7,"(200, inf)","(200, inf)",low,1.0,I wanted him to get the original notes
630663a1dc842dde6b18b557,"(0, 1)","(0, 1)",low,0.0,I think to make something be a gift it should be special.  The gift is not as special if it is fake.
6411aaa3fbe228021c6fff5e,"(200, inf)","(200, inf)",low,1.0,I just love authentics
646ba54cb721ef9332b21599,"(70, 100)","(15, 25)",middle,4.0,Alex respects these professors and would very much appreciate the authentic signed copies. But Alex is also a fan of economics and therefore probably likes a monetary bonus especially in lieu of the authetically signed versions.
5de82c263aa2777a36b996b2,"(140, 200)","(140, 200)",low,0.0,"I felt that he should get the original notes no matter the case presented, he should always get the original notes. I do not think he would be happy with fake notes and money but if that was the only option then that is the one that he would have to get. "
5c6c597c42e33400019c72a5,"(0, 1)","(0, 1)",high,0.0,"I think Alex will be pleased if he receives the original notes in his copies of the books. However, I think he will enjoy the extra money more that would be given in the bonuses with the fake notes. I think the bonus money would change his mind about the value of receiving the original notes with the books. The bonus money would be more worth it to him and he would be willing to acknowledge the notes are not written by the original author."
6400d9235287137e7b62fd29,"(45, 70)","(25, 45)",middle,0.0,"I am not really sure, I figured the money bonus would be worth having the fake notes"
55b67c31fdf99b26b999cc1e,"(0, 1)","(0, 1)",middle,0.0,"I gave the same response because whether he knows or anyone else knows, I think the better option is the original, unless there's some other benefit to not getting the original. In this case, getting a fake and money is okay since he wouldn't know the difference anyway, but without a bonus, the original is needed."
5ef246c6d2b9060809858e7e,"(200, inf)","(25, 45)",low,0.0,"Since Alex loves economics, I think it would be better to give him original notes in Case 2 if he finds out if it was fake or not. In Case 1, I believe it would be nicer if they got a decent amount of money if they were to get fake notes."
6487b7ef4e0c5bd7ba1b1862,"(-1, 0)","(0, 1)",low,1.0,I am convinced about my answers
6455616c0fe23ecca70ce1b9,"(-1, 0)","(70, 100)",low,0.0,"If you do not tell Alex whether he got the original or not, he will have the opportunity to get a nice bonus which would make up for not knowing. If you do tell Alex which notes he got, he will have the satisfaction of knowing he has the original notes from someone he admires."
6334b0fc574064de4e68f578,"(0, 1)","(0, 1)",high,0.0,"To me, the content of the books is more important than the notes and whether or not they are authentic or fake.  Also, since these books are largely about economics, I would like Alex to get a monetary bonus as well as the books."
6483a773153805afbc7f6fdc,"(70, 100)","(70, 100)",low,1.0,"Since in both cases, Alex only has a 25% of getting the books with the original notes, I wanted to be sure that regardless of the outcome, he were offered an opportunity to make some money to compensate."
5c3c4726e8da5300012422c1,"(10, 15)","(10, 15)",middle,0.0,He loves economics so it just seemed right to give him the real deal with notes from economics professors since he would appreciate them.
60c119b30aa5205b493541b6,"(7, 10)","(7, 10)",high,0.0,Either way the odds were the same of receiving the original or fake notes
64131a17e759c39fcfbef106,"(200, inf)","(200, inf)",middle,0.0,"I think that if Alex truly cares about economics the way it has been presented to us then it would be important for him to have the original notes. If he's not told, he's always going to wonder and that's especially true if he's also given a sum of money to go with it. 200 dollars is just not enough for that deception."
6102050090041d90dc5413f3,"(70, 100)","(70, 100)",middle,0.0,"if he will not get the real notes, he might as well get some extra cash."
612b86da38f96808af7bb1da,"(3, 5)","(3, 5)",low,3.0,"I don't think it really makes a difference if he knows are not, its more about the bonus"
5c55c45f53fba80001bcf323,"(0, 1)","(0, 1)",high,0.0,It seemed like there would be some kind of extra bonus
645ff03216381bea1acfcc03,"(45, 70)","(45, 70)",low,1.0,This is my intake on it.
5e7bf5421c5c21000cc7b6e3,"(0, 0)","(0, 1)",middle,0.0,I gave a different response in Case 2 because Alex would know whether the books he received were fake or originals. I felt indifferent because I was not sure if him knowing would change the outcome or not.
608f2bae0ee0a74455533e4c,"(200, inf)","(45, 70)",low,1.0,For the first case I switched to giving a bonus since he will never know and a larger bonus would be nice.  In the second case if he gets the original it would be priceless to him because he loves economics.
636da58a0d76bbb9167dbf3e,"(0, 1)","(0, 1)",high,1.0,Because the end result is $1 more
567dd32b4f0ef30006dbb718,"(0, 0)","(0, 0)",middle,0.0,I think the most important thing to Alex is receiving the books about his favorite topic.  Anything else would be an added bonus and much appreciated. 
612f6a51d47b137e5f17b49c,"(-inf, -1)","(-inf, -1)",middle,1.0,I wanted to change the other case
558ffe16fdf99b3f7aada34d,"(200, inf)","(200, inf)",high,0.0,Whether he knows the truth or not doesn't matter to me what matters to me is that he has real truthful original notes and that he is getting what he should be getting not a forgery
6365b5599c1775edb6d46be4,"(0, 1)","(0, 1)",middle,0.0,I thought Alex would appreciate getting a bonus more than receiving the real notes.
55c5d75efdf99b255411b190,"(200, inf)","(200, inf)",high,1.0,"I think that since Alex is a fan of the authors he would prefer to have the authors' original notes, that is why I made the same choice. "
583b397f54686200010f1d20,"(0, 1)","(0, 1)",middle,0.0,I wanted Alex to get bonuses and truth when i could
5e5fe64a8278d103d35cac54,"(200, inf)","(0, 0)",high,1.0,"Knowing that the notes are real imparts some kind of value to those copies of the book, and I'm sure he would like to know. If, on the other hand, he won't ever know whether the notes are real or fake, it doesn't matter anyway; if they're not known for certain to be real, they might as well be fake."
6234a7fc493d026318784c23,"(0, 1)","(0, 0)",high,1.0,i chose different answers because in the case 2 alex would receive a 1 dollar bonus if he gets the fake notes instead of original
5d215a1bbf7f840019701939,"(0, 0)","(0, 0)",low,1.0,I don't feel strongly either way.
64886a8744b13507bb1aa331,"(2, 3)","(140, 200)",high,1.0,For the first case I figured if he wasn't aware on whether he got the ones with the original or not and then received the fake notes book then he should receive $200. For the second case I figured that he'd actually want the book with the original notes instead of the $200.
5b9b422307c6960001614c35,"(15, 25)","(0, 0)",high,0.0,"I gave different answers based on whether or not he knows, as well as the amount of the bonus given to him with the fake notes. I figured that if he ended up knowing about receiving the fake notes, he may as well have some compensation for it. "
5994ce3dc825cf0001d7dd2d,"(140, 200)","(200, inf)",middle,0.0,"In Case 1,I wanted him to get the original notes with no bonus, but knows they are original notes.  I think he would prefer that; In Case 2, I still wanted him to get the original notes even though he doesn't know the difference."
59e29e405de9b000017ecebf,"(7, 10)","(0, 1)",low,2.0,"Well my reasoning initially, without the bonus, is that I prefer he has an original. If we never told him and let's say he could somehow profit or gain from having these original books, then it would cause less headache in the future if someone were to find out they were fakes. Then, when the bonuses were introduced I thought, anyone would rather have the extra money regardless if fake or not, because my initial thought is probably something that will not happen. I chose the fake with the bonus amount I thought would be worth it."
5590a34cfdf99b729d4f69dc,"(15, 25)","(10, 15)",low,2.0,"Actually, I thought I gave $25 as my stop on both of them"
5dc12689c0621a0910906454,"(200, inf)","(200, inf)",low,0.0,"I chose the same answers for both cases because I felt that Alex would prefer the books with the original notes. Even though the fake notes look authentic, I would still want Alex to have the originals because I wouldn't want him to think he had the authentic notes when in actuality, he did not. Believing that he has the original notes when he doesn't, regardless of the bonus, is unfair, in my opinion."
6376916db0ae9a57d377d0d2,"(15, 25)","(15, 25)",middle,0.0,I think the monetary value is more in either case at $25.  The real notes would be useful. The fake notes if written by the professors probably have true information.
60dbf4d94a3b5564b68881e8,"(200, inf)","(200, inf)",low,1.0,I want him to get the real thing. Is Alex poor? Would $200 be a godsend? 
645a6d7feec0c7415d240d95,"(25, 45)","(0, 0)",high,0.0,What Alex doesnt know wont hurt him and he will have money even if he doesnt have the original notes.
5db48b4d14dab8000de45fdf,"(15, 25)","(15, 25)",middle,0.0,I think that in most cases Alex would prefer the original notes. 
5c365b5e8821900001b3876c,"(140, 200)","(140, 200)",middle,0.0,Either way whether he receives the fake notes or the original it is still a risk since hewill not be able to ditinguish whether ornot they are truly original despite what you tell him because the authors themselves can't tell so he should get the highest bonus either way.
64a0240af7461068d2e1e1c0,"(2, 3)","(15, 25)",low,1.0,"I felt that it was the kindest thing to give Alex the original notes, and if he did get the real ones, he didn't need to have the bonus as well."
647fbfa8a2c006cbd09a7166,"(15, 25)","(15, 25)",low,1.0,The average cost of a paperback book is about $15 to $20 and so Alex would still be getting the value of the book whether there would be a signature on the book or not. In this case fake or real signature. So I figure if it is a fraudulent signature then Alex deserves a higher bonus to make up for his disappointment of finding out they were fake and or the fact that he was unknowingly scammed. 
5c40134b1580e900012320ab,"(45, 70)","(45, 70)",low,0.0,I felt it didn't matter in case 1 or 2 whether he knows or not. The same 75% chance of him receiving the books with the fake notes was on both cases.
63e11e41aa43cc7ad9db3377,"(140, 200)","(100, 140)",high,1.0,"I figured if he didn't know, then I could choose a lower dollar amount for him to receive with the books. "
5db6553837647d000bb049ab,"(5, 7)","(7, 10)",low,0.0,"I think Alex should be told.  The original is better up until about $10.  As a student, he could probably use the money."
5afbb7bef856320001cfb045,"(-1, 0)","(200, inf)",middle,0.0,Because if he knows the notes are fake it seems like he would be okay with it with money included.  He is not being lied to.
5dd1df8fb48da3240ca85c45,"(0, 1)","(0, 1)",high,4.0,for him to decide what is which
55d8389069dbc30005b67b57,"(25, 45)","(10, 15)",middle,1.0,"I thought it was better to give Alex the books with the original notes because it was more respectful to Alex, since he loves economics so much. When choosing the bonus for Alex, I felt he would enjoy a bigger monetary surprise than to have the original notes."
60ef2700e476748689a999f7,"(15, 25)","(0, 1)",middle,0.0,I don't know how much Alex cares about the notes being fake. I don't want to potentially upset him by giving him the fake notes when he will know they are fake
5b0d1b8e444cef0001ca66ac,"(0, 1)","(0, 1)",low,1.0,I'd rather Alex got the original rather than fake whether he knows or not because I think original is best. Fake feels dishonest and I really feel negative about things that are dishonest. 
56b8de29e1d0a200051517f8,"(140, 200)","(140, 200)",high,0.0,"To me it doesn't really matter if Alex knows whether the notes are original or fake. I think the books with original notes are worth more than fake notes with additional money, but I also think most people would prefer the fake notes if it comes with at least $200."
5e1fc8d45427912f6143b012,"(45, 70)","(45, 70)",high,0.0,"If Alex loves economics, he will probably value the original notes, I thought about giving different answers for the two cases but I decided that the the value of getting the original notes was about the same either way. "
5e121701dc79bd8a1a22ca99,"(3, 5)","(3, 5)",low,0.0,Alex loves economics and both books are about that.  I think that Alex would really appreciate getting original notes from the authors in a field that he values.
5c2d27de867f660001af9b73,"(200, inf)","(200, inf)",middle,1.0,why would you give someone fake notes???  
5e2926d80beb030ede110e67,"(200, inf)","(200, inf)",low,0.0,"Regardless of whether Alex believes the notes are fake, he wants the original notes and that's what I think he should get. You also didn't say if he's desperate for money, but I'm assuming he's not. In which case, even $200 wouldn't be that important to him. "
