label,warhol,arkansas,experience,warholWhy,arkansasWhy,experienceWhy
5ea89d0c5a0a9c12978f8263,Yes,Better off,No,The original was drawn by Andy Warhol.,"I think at first John might protest against the levy, but once John learns of the reason for the levy he would change his mind.",Reality is enough for me.
64626b7afedc6a67a08dec52,Yes,Worse off,No,"At some point, someone is going to figure out how to distinguish the copies from the original.  The person with the original will benefit from that.","I'm sorry, but when the government taxes you, you don't know where that money is going.  Most people will give what they can to help others, but not through the government, there is too much corruption.","I can't think of anything I would want to experience, believe that it was real, and then come back to the real world, knowing that what I just experienced wasn't real.  That would be depressing!!!"
622a066173bc257c44fa255b,No,Better off,Yes,"No, this seems wrong. This person is not better off by not knowing.",John is willing and glad to contribute to relief efforts and this would make him happy.,There are many things I would like to experience and this seems like a great way.
623519c893eaebfcb0046e26,No,Worse off,No,Because they don't know that they actually have it. It has no more monetary value to them if they decide to sell it. ,He is out one hundred dollars that won't benefit him,I think the consequences once the experience ends might be too much for your brain to comprehend. 
63181446b17ea16a213403c9,Yes,Worse off,Yes,If its that important to them then sure,Just because he is specifically not affected by the flooding,"It would be fun and interesting, but I would only do it if there is some way for me to leave the reality without someone elses help"
589de7bbbb9e0f0001ac9768,No,Worse off,Yes,"I think, since they aren't even aware if it's an original, it wouldn't make much of a difference to them.","I think in order for John to have any benefit at all, he should know where his money is going to. He clearly would give the money if he'd known about the relief effort, but wasn't even given any explanation for the levy. So it probably left a negative impression on him. ","I think there are certain things I'd like to experience that I've never gotten the chance to and may never get the chance to. As long as it wasn't your entire life spent in the experience machine, I don't think it would be terrible to get a chance."
5aa44687dbdb470001ef463f,No,Worse off,Yes,No one will be able to tell the difference.,In the end the money could be used better by people than by government.,I would like to go in and see what would happen if I was close to certain people.
5c0dbb9b9166290001253342,No,Worse off,No,"Because no one would ever know, there indistinguishable. So in everyones mind they have the original","Because they are raising taxes, It doesnt matter that he would gladly contribute, in the long run he would be worst off because they would be taking more of is money from taxes",Because it would be great while in the machine because i would not know i was in it. But eventually i would become unplugged and know that nothing was real
63da9d744c860382808770bd,Yes,Better off,No,I think anyone who is buying a piece of art work will want to get the original one but he should know that for the prize he is paying it will not be the original one.,I think John will feel like he is helping out the flood victims by contributing to the cause. So he will be very happy to help.,"It is hard to answer this question as there should be a 3rd option which is ""maybe"". I will love to go in the machine but I know it is only simulated reality I will have to come out and face the real reality. After experiencing this fake happiness how can you be pleased with your daily life. I think after the machine reality I will live a miserable life. "
5d6f19c70d5586001a769d35,Yes,Better off,No,I think the person would be better off getting the original.  It will be worth more money!,I am not sure since John doesn't even know this is happening so I think he would be better off.  ,I don't think I would go to the machine.  I don't like things that you don't get what you want because it may not be real.  I don't like taking risks.
6400dd2b5b4a2803b2fce1dc,Yes,Worse off,No,There is intrinsic value in the drawing having been drawn with the intent of the original artist that forgeries do not have. ,"He has less money. Moreover, the government has taken what he might have chosen to give voluntarily, leaving him with less options than if the taxes were raised. ","I think that we have a purpose in this particular reality, and going into the machine would be an immoral abandonment of that purpose for selfish pleasure. "
628eada3a9c9e0776884f27d,No,Better off,Yes,They will most likely assume they got a copy because it would seem unlikely they got the 1 real one out of 1000.,John will be better off if everyone is better off in society.,It would be fun to experience new things and for it to be almost like practice for the real world.
5a3b209b2f3c2500018bc67d,No,Worse off,Yes,"since you can not tell the difference between them, so they wouldn't know they got it nor would they ever be able to prove it",he would be worse all since he does not know what he is contributing to and therefore is not getting the joy of helping others,it seems like it would be an interesting experience
5cee02c4f19e6300175f8cbe,Yes,Better off,No,Yes because it is so much more meaningful to get something that is real and it is more valuable. ,Since John wants to contribute it makes him better off because he will feel better about himself.,I don't care how real the experience feels. If the experience isn't real I don't want to partake in it. 
6007a7996fbeef04ce080f90,No,Better off,Yes,Essentially the drawing is still from Andy Warhol.,It may make him worse off financially to some degree but giving to someone that disparately needs it provides immense joy.,"If I gain the experience of joy, love, thrill and it is pleasant to me there is no way I could turn it down whether it really happened or not. Sort of similar to having a fantastic dream."
61096a016b964e7af149fce3,Yes,Better off,No,"The person who got the original Andy Warhol drawing is better off because although most people and even the creators can't tell them apart, there are experts out there that can and if this person who owes the original took the time and spent money to have an expert look at it than the person would realize they have something more value than what they spent on it and could sell it for a profit.","The government raising taxes to provide financial relief will make John better off due to the person John is. If John knew about the flood, he would gladly give to help others which in return make John feel good about what he done for people in need and feel good about himself.",I thought I wouldn't be aware that I am in the experience machine and would believe that the simulated reality is real it still doesn't make up for what is actually going on end reality and that could affect the person in a negative way in the long run.
63d7ff8dba0dc23728426ecd,No,Worse off,No,They bought the painting they likes and should not really matter,He does not live in a flood zone and would never benefit,I do not trust machines to get things right 
6151e479b4ee16668948c7f2,Yes,Worse off,Yes,The person who gets the original is better off because he has the original.,The government took some money from John without giving him a chance to decide by himself.,I would like to experience something I did not have in my life.
566380241e460a000d5d09e9,No,Worse off,Yes,"If nobody will ever be able to pick out the original, all must be assumed fake.",It makes him $100 worse off because that is the amount taken from him.,"There are many hedonic experiences that I will never get to enjoy in reality, so I would certainly use the machine for those."
62dc78329e1358440d6c29a1,No,Worse off,Yes,"Because no one would ever be able to prove that it is the original instead of a copy. Therefore, its value can never be certain.","John would have less money than he would have prior to the flood. They are taking something away from him, making him worse off.","Because I do not feel that there is any difference from the virtual reality in the scenario or actually experiencing it. If my brain did not know that I was in it, then it would be as if it were reality, which is good enough for me."
63179fe6d8b52834c9c8f5f7,No,Better off,Yes,"I believe this because since nobody else is going to know, its not going to matter.","I believe that in this case, its done in good faith to help those victimized of this hypothetical flood.","I would be able to do things I would otherwise never do; such as take a trip around the world, and go on the moon."
63377c1a895dea12dbca7115,No,Better off,No,No one knows since they are indistinguishable.,The same would hopefully be done if where he lives has an emergency.,Don't care for fake realities. Rather live a real life.
5de7d7a6603b1b73f3944f8e,Yes,Better off,No,Because it was actually created by Andy Warhol himself and has more intrinsic value than the forged copies.,Even though his taxes are higher John is better off since he cares about helping others and would be pleased to know his taxes are going to financial relief for flood victims.,I would want to experience actual reality instead of a simulated one.
63b9d6746adc4bed24ff957f,No,Worse off,No,"If no one can tell them apart, the original now has no more value than the copies themselves. Being an original is what gives the work its value.",It makes John worse off because he was forced to contribute rather than being asked. It does not give people a chance to make their own good choices if they are forced to do it in advance.,I would not want to know that an experience that I really wanted to live was completely fake. It would be very disappointing once it was over.
610810c0356aacedc8cbc6f0,Yes,Worse off,Yes,"I don't think they would know they would be better off, but it is special to have something original made from the soul.  ","I found it hard to choose because I don't think it makes him better off or worse off.  I chose worse off because he would be out $100, which is not a lot but I don't see how it would be better off instead since he is losing something.  He doesn't get the satisfaction of knowing he helped people, so I don't see how John personally better or worse off.","It sounds basically like a liminal dream, which I have had before unintentionally.  I do not have a lot of money, so being able to experience whatever I would like for free would make it so I can have opportunites I would never get to have without the machine."
636efe3b7a4010c9eea5fb87,Yes,Better off,Yes,The person is much better off with the original as the other's are not real ,He is happy to know the the money given will help the people in need,I feel like I can explore things I otherwise may never get to do
61071cc46f4d7bb59e4b4c74,Yes,Better off,Yes,The image may be duplicated but the authenticity of it being the single Warhol drawing cannot. That person who received the original IS better off. ,"He is better off because he benefits from the relief effort beyond the cost of the $100, and that remains true whether he is aware of it or not. ","I liken this to a lucid dream. It feels real, it is totally immersive and controllable but in a way that my reality is not. I would like to enjoy experiences in this machine, and I would know when I am back in reality, even though it felt real at the time. I would however worry that this would cause me anxiety about my real life and how to cope with not having the best experiences. "
62734ce38db73cd5bd81a36f,Yes,Worse off,Yes,The original drawing is the actual creation from the artist. ,It takes $100 away from John without letting him now what the purpose of that $100 levy was.,I would like to go into the machine and enjoy eating all the foods that I love so that I could enjoy them without gaining weight and adversely affecting my health
63f3727c6e41f63c9b2a6f1f,No,Worse off,No,I don't think that getting the original is necessary since both of them are indistinguishable as no one will ever know if it is the original or a copy.,The new tax increase might seem a little high for John and I think it might be good for him to actually know the reason behind it.,"As interesting as it might be, I will still prefer to be in this reality and carry on with my life than being plugged into a simulation."
6389301d2575b8e4c1e7cc5c,Yes,Worse off,No,"The person would be better off with the original because one day he may decide to sell it. By going to the correct art appraiser, they would be able to tell an original from the fake. Besides he may want to hold on to the original because it is a Warhol.","John may want to contribute to the relief efforts whether he knows about them or not, but he is $100 poorer without his knowledge.","I don't completely trust machines that haven't had a proven track record for a number of years. I would be afraid that something, anything could go wrong."
5f872793f61dbe0e27afda86,No,Worse off,No,"This is so funny. Nobody is better or worse off than anyone else, unless there is some unexplainable quality that Andy Warhol left. The hand of the artist is definitely real, but I don't believe here that it made any difference! They are not better off. ","If they told John, he would be better off and feel good about helping. But since he doesn't know, he just feels as though his taxes have been raise $100 and probably doesn't like that. ",I am too scared. Plus I have control issues. I also have trouble really believing that it would feel as real as real life because I have read enough dystopian novels. And I wouldn't like the experience of unplugging and realizing that it had all been fake. 
5589565cfdf99b6bd06016dc,Yes,Better off,Yes,"For the amount of money, this person is better off getting the original one.  It's no fun obtaining a fake item and overpaying for it. Authentic is a good feeling to know it is. ",It makes John better off because he feels good knowing that he's helping even if it is not.  It's the feeling that counts.  Feeling good is a win.  ,Sure because happiness is fleeting.  I want to experience as much happiness regardless if it's real or not.  The happiness part IS real while it's happening.  That's a good feeling.  
5f1c72e25a26d503c77bfdc9,No,Better off,No,"Why would they be?  If they are the same, what is the point?",He will pay 100$. It will help others.,What for/  I live in the real word.  I like real experiences.
63ea755c16e80945c6f29a5a,No,Worse off,Yes,He's only better off if he knows for sure it's the original.  The copies aren't worth anything.,"He's losing $100.  Even if he voluntarily donated the money, he's still $100 poorer.  Worse off.","I've had a similar question before but involved getting into a dark tank filled with water.  That I would not do because dark and water does not appeal to me.  But unless I perceive the machine as being dangerous or too scary, would definitely do it."
5cadf2fa7e99a900171c4705,Yes,Better off,No,Because they have the real thing and not a counterfeit. Future technology may be able to differentiate even though current technology can't. ,"John would give the money if he knew, so its no hurting him financially.  I'm not sure Better Off is correct since he won't learn about this contribution, but its more correct than Worse off. ","I don't like the idea of being vulnerable and not knowing what was happening in the real world around me.  I wouldn't feel safe. Also, it seems like the addictive potential of this machine is high. "
6400d8fbeba2f9f8eb604b9a,No,Better off,Yes,"I think everyone is worse off in this scenario.  In this case it feels more like the world as a whole lost an original, not gained a number of copies.  ",Even if he is not directly impacted there may be a similar situation in the future that he can be assured he will be able to benefit from.  ,It would be an easy and presumably more affordable way to experience things I would otherwise never have a chance to.  
5cbe04b4f429ff00159de30e,No,Worse off,Yes,It is difficult for people to differentiate the real drawing from the fakes.,"It all depends on how John is currently doing financially at the moment, because we do not have this information, it is difficult to tell if he will be affected by this tax increase or not.","It would be motivating and inspiring to live in my ideal world, even for a few minutes."
5df3c82961b48a2907204173,No,Better off,Yes,"The person who got the original Andy Warhol drawing is not better off, as the original and the copies are indistinguishable. Since nobody will ever know which is the original, its value is lost.","Even though John isn't aware of the flooding, he values helping others. The increased taxes align with his desire to contribute to relief efforts.",  I would go into the machine because I could have amazing experiences without any real worries or problems. It seems like a cool dream where everything I want happens.
627920bf48e6cf4191a98f65,Yes,Better off,Yes,"Since they will never learn which one is which, it doesn't matter. But you never know what will happen in the future, they might find a way to figure it out. ",His money goes to where he wants to be.,I want to experience things that I couldn't experience in real life.
62d22695270242b5b620ba4f,No,Better off,No,"Because there is no way to distinguish between a copy and the original, there is no meaningful distinction.","Because John would gladly contribute, John will not miss the money or experience it as a loss.  It will not worsen his life or be a hardship.",I think I would prefer to have an authentic actual experience over a simulated one.
643c3c95bad7ccbbd9672d8f,No,Worse off,No,"Since they will not ever know if they have the original, then they can just assume that it is the original and enjoy it. As there is no one to tell them the truth, then they are no worse off not knowing, because nothing is being intentionally withheld for malicious reasons.","Actually, it doesn't state what his financial situation is, so its neither worse or better off, as it is clear that he would support them with that money if he knew about it. The point, in my mind, is that he was not given that choice or told the truth about why he was being taxed. He should be informed so that he can know why he's being taxed and even opt to send an additional amount if he chooses.","I can create my own experience out of my strong imagination. I would not knowingly fool myself, even for a bit of fun. "
5848ad3bdb871400012da095,No,Worse off,No,They have an original that no one can tell it is one. This concept flooded the market with fakes so that all of them are worthless.,"I suppose it could help those people far away, but it does not directly help John. It just takes away what he has, that he could use for an emergency.","This sounds way to creepy. I would want a real experience, I would want to be there to feel it for real."
607134f478e13587bd89e13a,No,Worse off,No,Someone should be made aware of what they purchased. Someone might have wanted a copy and not an original or vice versa. ,"He doesn't know why he's being charged $100 more and thus will probably start having negative feelings towards the government. Also, the government should be upfront with any changes to one's taxes. ",Something like that could really mess with you psychologically. It could only be detrimental to your mental health. 
63d1e114550c261e5d78a941,No,Worse off,Yes,No one knows which is the original or the copy so having the original has no meaning,"I think it would be better if the government let people know why they are increasing taxes. John is contributing the money either way, but with donating John at least knows his money is going to a good purpose.","Even though it is not reality, you believe it is real. And I think it would be cool to experience unique or once in a lifetime experiences."
637656f618065b68614915b0,No,Better off,No,I'm unsure and err on the no.  If he doesn't know if he has the original how can he know what it's wort  ,"Regardless, John has $100, regardless of what he plans on doing with it he is still better off than he was",I don't really know.  I just know I'm uncomfortable with the machine.
5dcf4136cf8e7e086ea019e4,Yes,Worse off,No,"It's a huge ROI for $250. I realize person doesn't know whether they bought original or copy, but if and when technology or some other means of authenticating the original becomes available, it would be highly desirable to have the original. BTW I think this social experiment is idiotic and irresponsible if they indeed no longer know which is the original. Surely the paper is different than the copies' paper.","Since John does not know what his $100 is going toward, he is worse off, since he is out $100 he could've spent on charitable contribution of his choice or on himself. ",I would be so depressed when I left the machine that I would wish I had never tried it.
615e420a23219efe3427a367,Yes,Better off,No,"Well this one was hard, but owning an original Warhol would be advantageous, in my opinion. However, if no one can tell the difference then I guess it doesn't really matter.",I felt John would be better off since he cares about helping other and would gladly contribute this amount.,"No, I would prefer to experience a desireable scenario in person and in reality."
5fbd057ea95c7102638685d5,Yes,Better off,Yes,"They are better off only in the sense that they have a piece of original art by a famous artist who actually hand created the piece, touched the paper. They are not better off in terms of worth since now no one will likely appraise the art for its actual value. ","I'm on the fence with this one since he does not know about it. But if he truly cares about helping others, then I suppose his contribution is making him better even though he doesn't know. ","Even though it wouldn't be real, it would feel real and would give me the chance to virtually experience something I may never otherwise get the chance to. "
636149119f0c3ee5c09c95d6,No,Worse off,No,"If they are TRULY indistinguishable, I don't think it would matter either way. Particularly if there are multiple copies now - it couldn't be sold anyway once the word got out that there were copies, if that's what the owner wanted to do with the piece. They would all be worth less, I would think. ","John doesn't know where his money is going and in his experience, merely has less resources now. ","Without a way to know how to 'get out', I would not think this would be a good idea regardless of how pleasurable the experience might be. "
615239af65358edf57e7a095,Yes,Better off,No,"This person is better off getting the original one instead of a copy because the original one is worth $20,000. The copies are only worth $250 a piece. ",It makes John better off because he really cares about helping others in time of need and doesn't mind paying an extra $100 to do so. His money would be going to a good cause. ,"Although the experience machine seems like a positive virtual reality experience, I'm at the point in my life where I'd rather experience something positive in the real world instead of the virtual world. "
559e82dffdf99b7a9a124180,Yes,Better off,No,The person getting the original is better off because the real artist drew it and the others are forgeries.,I think he is better off because he would help others in need and he is not impacted by the floods.,I would not because once I get out of the machine I would be disappointed that it is not reality.
5ef4d8b87faaa00c0dea0c4e,Yes,Worse off,No,"I believe at some point in the future, we will have the technology to know the difference between the original and the copy, so this person is better off in the future.","He's worse off financially since he has $100 less dollars.  If he doesn't know what it's for, he doesn't get the emotional benefit of having helped people, so his financial burden isn't being offset.","This is too much of an unknown situation for me.  Also, I feel that since I didn't know that it wasn't real, it might make be confused in the ""real world"", thinking that my experience actually happened."
62b0ff84054c6ca32f481c65,No,Worse off,No,since the two are indistinguishable and neither person who received the forgery or the original ever know which is which there is no difference in the value between receiving the original or the copy because the person who got the original isn't better up knowing that they received it -they don't know they have it So the value stays equal ,because the government raising taxes to provide financial relief makes him worse off being he would willingly already contribute it and the government imposing the $100 levy without him knowing would negatively affect his financial situation. it's honestly unethical I know that question is not asked but I'm just saying it really is  ,"I see it this way if I could have any desirable scenario that I wanted and wouldn't be aware if it was real or not real meaning I believe that it was real it's just not true it's fake And not knowing that it was actually really happening that's not worth it that would be like unplugging from the machine and forgetting it even happened in my opinion and who would want to do that? what would be the point, if that makes sense..."
5adeb8b9066c510001d43ebe,No,Worse off,Yes,"If they have no idea and will never know, they will probably always wonder if they have the original or not. This might cause them to stress about it and be worse off emotionally.","If John didn't know about the relief efforts, John might be upset about a levy that seems to have no purpose. So emotionally he may be worse off. ","I think it would be interesting to try out, though I'd want someone not in the machine to be waiting for me to remind me it wasn't real. "
5f2a12f5837dd81e5881b7cc,No,Worse off,Yes,"If there is truly no way to distinguish the original and never will be, then all of these will have the same value, and there is no benefit to receiving the original.","Although John seems like he would willingly pay taxes and understand the benefits of paying taxes, I don't see how this scenario would make him better off.",I could experience more pleasurable things than I experience in real life.
64da47d734bd712c3a8289d0,No,Better off,Yes,Having so many duplicates diminishes the importance of the original.,John gets a good feeling knowing that he is helping others.,I think it would be awesome to be able to experience anything I desire and since I wouldn't be able to tell it's fake I would enjoy it more.
5c2ab2de9136140001b90737,No,Better off,No,"The person is not better off if they receive the original than if they received a fake because they have no way of knowing whether it is real or not.  Unless they really like the drawing, there is no real upside to owning it.","The levy on John makes him a better person.  It gives him the opportunity to help others and it makes him more aware of the needs of others, outside of his community and may make him more empathetic to the needs of others.",It seems like a fun idea but I don't think it would be good for me in the long run.  Once I am out of the machine I would always have that memory and real life may fall short of the ideal and I would be less happy  with what I have while longing for what I had while in the machine.
63d1b87e756b5709b1e90ff3,Yes,Better off,No,"Yes, because forgeries are illegal. Anyone doing this should be charged and jailed for it.",Because there is no choice for it doesnt change anything for John.  The government will raise or lower taxes as they see fit.,I prefer reality over false experiences.
6029fbe69d62524074a994ac,Yes,Worse off,No,I think it is more meaningful to have the original real  one regardless of whether it can be distinguished.,It  would leave him worse off financially.,"Ultimately, it wouldn't be  a real experience and would therefore feel superficial to me."
63fedbfe6ef7fb3dd2718f5c,Yes,Worse off,No,That one person truly does have an original even if it is indistinguishable.,"John has incurred more required debt, however, if he chose to donate that is up to him.",I want to genuinely experience life even if I can't tell the difference. I want to be authentic.
64d51bcdead49bdcdb2ddc37,No,Worse off,Yes,If no one knows than everyone remains in the same standing. ,I think John would love to give to this cause. But for the government to raise his taxes takes away his control.,This would  give me a good feeling of satisfaction and happiness. Weather I know it or not at the time.
5ac015efe1099600016a5d17,No,Worse off,Yes,The person doesn't know it's real so doesn't get the satisfaction from that; even if he has the real one he will always doubt its authenticity. Also he will never be able to sell it for $20k+ because everyone else in the world will have doubt about its authenticity as well.,"He has lost $100 and he doesn't even get to feel good about giving the money to people who need help, he just knows he is $100 poorer.","My favorite thing in the world is to travel but certain life constraints make that difficult. It would be so cool to be able to experience other places without going through the hassle of travel, spending the money, etc."
5d16badb7b0154001a282fdb,Yes,Worse off,No,Their investment in the painting would pay off. It would also have cultural and artistic significance.,"Although it would be helping a family in need, which John wouldn't mind doing, it would be under a false premise since John would think the money was for something else.",I prefer to always be in the here and now.
5e3b8f110d41ad3a7bc35019,Yes,Worse off,No,"They are better off, but they don't know it. But technically they do have the original copy so they are the person who ""won"" the  fake/real art print lottery. ","If Jon knew about the floods, he would be better off potentially. However, since he does not know about them, all he sees is that he is paying an additional $100 in taxes, so he will be worse off based on that perspective. ","I would be concerned that using this machine would be akin to using a very addictive drug like heroin. I wouldn't want to become an ""experience machine"" addict. "
63b5681c49af1cbe651420bc,Yes,Better off,No,"I have a background in document authentication, and although the forgeries may be good, at some point they would be discovered, especially since it's known that they are out there. Authenticators would take this as a challenge.","It shows that, if John himself were to experience hardship due to a natural disaster, he could count on assistance from the government. Honestly, I can't imagine he wouldn't google the reason for the levy.",I prefer reality with all its bumps and surprises.
5ae59f8cc3c3ab00018f7185,Yes,Worse off,Yes,They might be able to differentiate the original from the copy someday.,John should be able to decide for himself whether or not he wants to donate the money.,It would be fun to be able to experience new and exciting things that I would never be able to do in real life.
5dd2f94a238a913096c52317,Yes,Worse off,Yes,originals are always better than fakes even if they are indistinguishable.,He is losing his money.,It would be harmless and yet very fun.
5bddc463712eb800010d2e4d,Yes,Worse off,No,The original is authentic. It doesn't matter that the buyer will never be able to tell the difference. ,He now has $100 less. It wasn't his choice to get taxed.,"It's not real. I wouldn't want to trick my brain like that. I wouldn't want to feel ""real"" emotions that actually aren't real. "
5607080ed7def20012b733c3,No,Worse off,No,"Since no one will ever know it is the original, it is worthless. Meaning it is as valuable as a fake one.",John is freely giving money to help a good cause. He will have to pay more in taxes now and will maybe not be able to be so charitable in the future. ,Distorting my reality and blurring the lines between reality and virtual reality seems scary. I imagine it would feel like tripping on drugs. 
63d41088860131e49a85cfac,Yes,Better off,Yes,It is likely more valuable than the copy.,It is only a temporary increase and would be beneficial.,It seems like it would be a cool experience.
63cee7f1f8ef24eb79c80270,Yes,Worse off,Yes,Because it is the original so it would be worth more money and was actually created by the artist.,John is still paying $100 whether it's for a good cause or not and whether he would be willing to donate anyways.,It would let me experience something that I might not normally get to experience. Plus it would feel real.
5d3b9f531850400001d2bac9,Yes,Worse off,No,"Of course, having an original Andy Warhol is so interesting and unique! Even though you cannot tell it apart so they will never know it is still really cool. ","This is a tricky one to answer, I think just financially he is worse off because he is out $100 and will not know why.",Reality and truth are really important to me. I do not like that I would not know the stimulation is not real. 
60fde7eb8e3e931f2e24dbe0,No,Worse off,No,"No matter what, the person will always doubt the provenance of their drawing, but, most likely, the person will always hope that they have the original and treat their drawing as if it were.","John doesn't know where this increase in his tax money is going, so he doesn't get the benefit of know he's helping relieve an actual emergency situation, he only perceives the government is taking more of his money without providing an explanation.","I don't think I'd trust the experience machine to deliver accurate enough experiences, especially since I would experience them as reality, and I wouldn't want to have to recall back to these untrustworthy memories after the fact."
5e51fbbc31127d237d48c881,No,Worse off,Yes,"I do not really know what the term ""better off"" means here. If nobody will EVER know which is the original, then really the original does not have anymore value than the next person who has a fake.",I think John losing money means he is worse off financially than before.,"My life is completely miserable because I am not truly loved [properly] by anyone (even family) and I feel like I am stuck in a soul killing cycle of similar traumatic and torturous situations that I will never escape. If I could choose to experience something that I have no real way to experience in my real life now, I would absolutely go do that."
60c382725a7a55abef2e8e99,No,Better off,No,"If there is genuinely no way to tell the difference, then no, they aren't better off.","It says that John would gladly contribute $100 if he knew about it, which means he wants to help them. So he would be better off if the government raised the tax, cause then John would get what he wanted, which was to help them out.","I feel like this would make real life seem so much more dull or less rewarding. I wouldn't want to stay in the machine forever, and I wouldn't want to make my real life seem lesser, so I wouldn't do it. "
5e06ecd524f9390991997bb7,Yes,Worse off,No,It has a special essence of creativity and originality that the others do not have.,He is losing money and doesn't get the satisfaction of knowing that his money is helping someone.,I don't like the idea of giving up control of my mind and body.
5638d3a544e8c8000ee869a2,Yes,Worse off,Yes,"There could be some way in the future to tell which ones are the fake, which would make the original more valuable at that point.",He loses the $100 but doesnt know what was done with it. Thats a net loss in my opinion because that money could have just went to something he doesnt believe in.,I would only use it if I got to make the decision of what scenario I was going into before it started. I think its more immersive if you didnt know it was fake during the experience.
61509f6eb3a929e50f33ede1,Yes,Worse off,No,"Eventually, all the people who bought one of these will start to consider the possibility that their purchase is an investment. Only the person who received the original which can be authenticated have a valuable item.","Because the government has a well documented history of once taxes are levied, even for a 'special circumstance' the levy never stops. John would be much better off being able to make a decision freely, within the bounds of his beliefs, as to whether or not he makes a contribution.","I would rather live and experience - and KNOW what I am experiencing is real. Also, while I may not 'know' what I am experiencing in the machine is not real at the time it is happening, afterwards there will be either and absolute 'knowing' that the experience was not real or a strong feeling of it. For example: I may have the 'experience' of playing a round of golf at Pebble Beach; however, no matter how real the experience in the machine may feel, afterwards I will not be additionally tanned or wind-burned l as happens in a real round of golf, nor would I feel any tiredness/aches/strains in my muscles so I would know the experience was not real."
63a519bb6eeff2ad74314b53,Yes,Worse off,No,"Absolutely! When the blessed person goes to get an appraisal and finds out what they actually own, I think they will feel they are better off from a financial standpoint. ",I think John would feel it to be unethical for such a tax and he would want to have a choice. Who knows it John would really be better or worse off living $100 bucks lighter?,This type of mind-mapping play is too new for my thought processes and I would not be comfortable. 
5c58d56d53fba80001bd70c0,Yes,Better off,No,"I think its better to have the original copy with all the passion put into the artwork, I think counterfeiting art is wrong to begin with.",I know it doesn't directly help him but he was fine with helping out with the $100 its good for his karma and he's helping others.,This makes me very uncomfortable and makes me think I wouldn't have control over what I am thinking or what my body is doing.
56e225c2ec0fdd000641e72d,Yes,Worse off,No,"They will still have the original and they can auction it off and they will never be accused of fraud. Even though no one can tell, it would still be better to have the original rather than a copy.","Even though John would donate 100 dollars to the relief efforts, he would want to make that donation himself. Having the money removed through a tax levy would feel forced and make him frustrated.",I would rather experience these situations for real and in person. It doesn't hold much meaning for me if the reality is simulated.
642b2d8a7b84306d49e2f4b0,No,Better off,No,"Because if it ever comes out that this happened, they will have to turn it ijn",Im not really sure except for maybe he would feel better helping. LIke it would help him emotionally,"I have had dreams like this, that were so vivid and then you wake up and its so disappointing and i feel like it would be really confusing and make me anxious "
6101930ddd5330f83b898c61,No,Worse off,Yes,"With many identical copies floating around, the value of the original drawing is likely lowered. With art, having an original is important, it's not just about the image. The owner will not get the joy of knowing theirs is the one the artist touched, leaned over, put pen to paper on. ","I think that either way, John would contribute 100 dollars. This would make him worse off financially, even if by just 100 dollars. In addition, he would be glad to help if only he knew, so because he doesn't, he is being deprived of the satisfaction that helping others can bring. ","I have always wanted to be able to lucid dream, and while you are ""lucid""  while doing this, I am attracted to the idea of being in a world where anything I want to happen can happen. I just hope I could have fun in the machine, and hopefully not come out with my dreams crushed.  "
6478e9af7d038af16d294843,No,Worse off,No,"If the original cannot be distinguished from the fakes, they are all worth less. It would be a sad situation.  I question whether this is possible. ",He is paying higher taxes and doesn't know where the money is going to. It would be better to just ask for donations.,I believe it would mess with my emotions once the simulation was over. If I knew it wasn't real that would be different. 
5f17553ce0feb10c3dd2b16a,No,Worse off,No,"Since all of the drawings are of the same visual quality, and can therefore be visually enjoyed the same way, I think all the drawings are equal in the sense that all the drawings provide the viewing experience. The only ""advantage"" to having the original drawing would be the snob appeal and ability of the owner to feel in some way superior to other people. ",In the short term John would be worse off because presumably John would have been able to use that 100 dollars to buy groceries or pay off a bill that was due. ,I would prefer to know that what I was experiencing in the machine wasn't real. Not knowing the experience wasn't real would lead me to having confusing memories that didn't match up to my reality when I came back out of the machine
564e93659b124900127eb55b,Yes,Worse off,Yes,"Yes, the person is better off getting the original because it has a higher value than the copies. Eventually, people will discover that the other copies are fakes and that this one is the original.","I think this makes John worse off. John would love to help the relief effort if he knew about the flood, but since he lived far away, he will never learn about why his taxes were increased.",I would go into the machine because it would allow me to experience things that I desired but may be impossible to achieve in the real world. This machine would allow me to live out my dreams.
610790e286844c36e02f906c,No,Worse off,Yes,No one will ever know or benefit from having the real one so they arent better off in any way,"He was forced to provide relief and not asked to. If he had volunteered to he would have felt better about himself and we also font know his financial situation, 100 could have been his grocery money",I would choose something that wouldnt make me sad once leaving the machine. I would choose something like going to Disneyland or eating really good food because i would still feel happy once leaving the machine as opposed to if i had a baby or fell in love and then left the machine it would feel like i was losing something
61254fba095b9df425e816ea,No,Worse off,No,They don't know whether it's real or fake.,It takes money away from him.,I would want it to be real.
5dcc3ec7db13278d75c8622f,Yes,Worse off,No,"The original is worth more money, i would be upset if i got a copy of a painting and had paid so much for it . ","Raising taxes would hurt John ,  his willing to contribute himself but the his unaware that taxes are taking it ","I wouldnt want to go in the machine knowing that it not real , i would need authentic and real experience . "
