label,feedback,feedbackDifficulty,feedbackUnderstanding,feedbackSatisfied,feedbackPay
5bcf33ebdb1f1200016c3e1c,,10.0,8.0,10.0,10.0
5dd3eaabfef7c23d3f95d252,The instructions were very clear and I felt the payment was very appropriate for the time spent.  Thanks!,10.0,10.0,9.0,9.0
6074b929f753216d88c77e88,"No problems, no issues.",10.0,10.0,8.0,7.0
62969e75002e34651e9b1ff9,,10.0,10.0,10.0,8.0
627809c52874925390a423a6,,10.0,10.0,10.0,10.0
64345edc0fd9813bdd9ef181,,10.0,8.0,10.0,10.0
5e6685e1ffed4c405a4db5d0,,10.0,10.0,9.0,8.0
634ef87aec0966557c825573,,7.0,7.0,8.0,8.0
5dc59aea37023940a0860dea,Everything was clear.,9.0,9.0,10.0,9.0
63d408aefcf0eaaac1c7460a,,10.0,10.0,10.0,10.0
63ff949bf1ef828defa7891a,Some of the issues were Impossible to be real and made answering them s strange thing to do.,9.0,9.0,8.0,8.0
63e551100b466874066088d1,,10.0,10.0,10.0,10.0
60045900ccb68e4bdd23111e,,7.0,8.0,6.0,8.0
63616240cc69594f32b0ff2e,,9.0,10.0,10.0,9.0
604397dd75ab0c367e5f2604,,9.0,10.0,9.0,7.0
5e1fa60088eb2e2d97c4a4a7,,8.0,8.0,7.0,3.0
62eecc131c4b40e5a9fdb8c0,Very interesting,10.0,10.0,10.0,10.0
5ddc3d39fce606ba6f9e1fa4,"I think everything was pretty easy to understand, and I thought the scenarios were interesting.",10.0,10.0,10.0,10.0
60430fc782b5752a7ae8d797,It was clear and straightforward.,10.0,10.0,10.0,10.0
601d69a993d94008fb2b25dc,,9.0,9.0,8.0,9.0
576ad50bc8a90000010d99c8,,5.0,9.0,9.0,7.0
5f94a8e7fa8c422fc88940b0,,10.0,10.0,10.0,10.0
612547f89bad5437aaecfa66,,10.0,10.0,8.0,8.0
62c84ca82b03c9aedbca4a2a,,10.0,10.0,10.0,5.0
5a063c2d844c7a00015e477d,,6.0,8.0,8.0,7.0
5a07a6af002e1800019d6aab,Everything was clear and understandable.  I would like for the survey to have large circles to click.,9.0,9.0,8.0,9.0
5c2dae2110677f0001dd1137,I don't have any feedback.,9.0,10.0,10.0,10.0
615b22b2b654b57bcb5ad7b3,,10.0,10.0,10.0,10.0
56ec9fa4f9ffc4000ac1941b,,8.0,8.0,7.0,7.0
6304d96fa9bd6e269ae89297,"I'm sure there's a technical reason for the requirement, but it's frustrating that the study doesn't work in Firefox. I did switch browsers to complete it, but it didn't seem to be complex enough to require specific browsers.",10.0,10.0,6.0,8.0
5b757a03976ecb0001b1168f,No feedback to offer,10.0,10.0,9.0,9.0
644a9d92849b27eb99202a91,I enjoyed the study. It was unusual and created a lot of feelings in me. Very thought provoking.,10.0,10.0,10.0,10.0
605a2dbead400eae8de18f8c,Yes I felt comfortable. Nothing was confusing.,10.0,10.0,10.0,10.0
5f3153a6180dcf0d8dd72a45,,10.0,10.0,10.0,10.0
641265f9d91ee53dac833f40,"The instructions were comfortable, and the scenarios that I was asked to imagine myself in were interesting",10.0,10.0,8.0,9.0
63469e0a9552017beb3cfb82,I thought that the instructions were a bit overdone versus what was being asked.  It could have been simplified.  ,8.0,8.0,7.0,8.0
63d193c45e01ccb694993e7f,,9.0,9.0,7.0,9.0
5db254ae709cfb000a35d074,none.,7.0,8.0,9.0,10.0
5a3bdd2c8d005a0001829f3e,Everything was perfect. Great study!,10.0,10.0,10.0,10.0
63174b4e900ff6c7b0444f29,,8.0,9.0,8.0,6.0
63d7b2bf8c384775818d4be0,,8.0,9.0,9.0,8.0
62b07fada18474adc21fa4b1,none.,10.0,10.0,10.0,10.0
63039dbefda87c47a91fec04,,8.0,9.0,9.0,8.0
64a20e18b0f91aac5ea9a538,,7.0,8.0,9.0,10.0
5dcf0b7cffc3d8063f916612,,10.0,10.0,10.0,7.0
559052f3fdf99b3f7aada553,,9.0,10.0,9.0,10.0
5b6515e83662a8000158b2aa,,10.0,10.0,10.0,9.0
6137d996d42747efa344c1d4,,10.0,10.0,9.0,9.0
5b894987e79bf50001e1ff95,It was an interesting thought experiment and I think I might answer differently given more time to think about it or after talking with people who answered differently. I could be persuaded that there are several other reasonable ways to respond.,10.0,10.0,10.0,10.0
57be89f4c7fcbf0001c39491,,10.0,10.0,10.0,10.0
60dc0185764ae8cd7fd829b7,"The instructions were very, very confusing, until the activity got started. That's the way it is with many studies on Prolific.  It was really only clear what the question behind the study WAS, once the chart appeared. Then I could see the point. But it wasn't illustrated that well in the instructions prior to the chart activity. ",6.0,7.0,6.0,6.0
5fc3d41149c0c8728f07b95b,It was an interesting task.,8.0,9.0,8.0,7.0
64da2707c3e6642220490de0,This was well explained and relatively easy to follow. ,8.0,8.0,9.0,9.0
56259489ed6e5a0005c80fde,I didn't find anything confusing. I thought you were very clear and thorough. I genuinely enjoyed participating. It was such an interesting study. Thank you so much!,10.0,10.0,10.0,9.0
63e40cde6487028afe7bec5d,All clear.,10.0,9.0,10.0,10.0
5700616b8a49c7000d0c73ad,,10.0,9.0,9.0,9.0
5ea89d0c5a0a9c12978f8263,,9.0,9.0,9.0,8.0
64626b7afedc6a67a08dec52,,9.0,9.0,9.0,10.0
622a066173bc257c44fa255b,,7.0,9.0,8.0,6.0
623519c893eaebfcb0046e26,,10.0,10.0,10.0,8.0
5c0dbb9b9166290001253342,"I wasnt confused by the study. But i am 100%, definitely confused on what this study was studying, but that is why this study was made, to study something. ( Who knew i could use the word study so many times in one sentence).",10.0,10.0,10.0,10.0
63da9d744c860382808770bd,No Everything were pretty clear,9.0,9.0,9.0,9.0
5d6f19c70d5586001a769d35,I understood everything that was in the study.  I think you should pay a bit more.  ,10.0,10.0,10.0,6.0
6400dd2b5b4a2803b2fce1dc,,8.0,10.0,10.0,10.0
628eada3a9c9e0776884f27d,,9.0,10.0,10.0,9.0
5a3b209b2f3c2500018bc67d,clear survey,10.0,10.0,8.0,9.0
5cee02c4f19e6300175f8cbe,I enjoyed the study. Thank you.,10.0,10.0,10.0,10.0
6007a7996fbeef04ce080f90,I do sometimes have a moment where I am not sure which way I think and need to dwell on it a bit. But I think I answered these the same way I would in a couple of hours after thinking about it.,9.0,9.0,10.0,10.0
63d7ff8dba0dc23728426ecd,none,7.0,8.0,5.0,8.0
6151e479b4ee16668948c7f2,,10.0,10.0,8.0,6.0
566380241e460a000d5d09e9,"Everything was great, thanks.",10.0,10.0,10.0,10.0
62dc78329e1358440d6c29a1,,10.0,10.0,8.0,4.0
63179fe6d8b52834c9c8f5f7,,10.0,10.0,10.0,10.0
63377c1a895dea12dbca7115,Nothing to add,9.0,10.0,9.0,9.0
63b9d6746adc4bed24ff957f,,10.0,10.0,10.0,10.0
610810c0356aacedc8cbc6f0,Thank you for a fun and interesting survey! Good luck on your research!,10.0,10.0,10.0,10.0
636efe3b7a4010c9eea5fb87,Thanks,10.0,10.0,10.0,10.0
61071cc46f4d7bb59e4b4c74,"I evaluate most studies to be paid at $10-15/hour, which this falls low but fair. Thanks for the chance to participate and best of luck with your work!",10.0,10.0,9.0,7.0
62734ce38db73cd5bd81a36f,,9.0,9.0,10.0,7.0
6389301d2575b8e4c1e7cc5c,"I was comfortable with the instructions however, when it came to clicking on the appropriate answer, with the one I chose, I could not tell which answer was the one I was choosing. It looked confusing to me even though I was not confused with the instructions.",9.0,9.0,6.0,10.0
5f872793f61dbe0e27afda86,I wasn't confused and I enjoyed the tone of the study. ,9.0,10.0,10.0,9.0
5f1c72e25a26d503c77bfdc9,It went well.  Have a blessed day.,10.0,10.0,10.0,10.0
63ea755c16e80945c6f29a5a,,9.0,10.0,8.0,10.0
5cadf2fa7e99a900171c4705,,10.0,10.0,8.0,8.0
6400d8fbeba2f9f8eb604b9a,This was an interesting study.  ,10.0,9.0,10.0,10.0
627920bf48e6cf4191a98f65,,8.0,9.0,8.0,8.0
62d22695270242b5b620ba4f,I didn't find anything confusing or unclear.,9.0,9.0,8.0,9.0
643c3c95bad7ccbbd9672d8f,I enjoyed this study very much. Thank you! ,10.0,10.0,10.0,10.0
607134f478e13587bd89e13a,,10.0,10.0,9.0,10.0
63d1e114550c261e5d78a941,,10.0,10.0,10.0,8.0
5dcf4136cf8e7e086ea019e4,,9.0,10.0,10.0,9.0
615e420a23219efe3427a367,All good - thanks!,10.0,10.0,10.0,10.0
5fbd057ea95c7102638685d5,"It wasn't confusing per se, just made me have a minor existential crisis haha",9.0,9.0,8.0,9.0
636149119f0c3ee5c09c95d6,,9.0,8.0,7.0,6.0
615239af65358edf57e7a095,"Overall, I felt comfortable with the instructions. I wasn't confused at all considering the instructions were very clear. ",9.0,10.0,10.0,10.0
559e82dffdf99b7a9a124180,,9.0,8.0,9.0,7.0
5ef4d8b87faaa00c0dea0c4e,All went well! Thank you.,10.0,10.0,10.0,9.0
62b0ff84054c6ca32f481c65,"the questions here on this final page about comparing this to other prolific studies?  this was one of the best i've done in a long time i'm actually comfortable hitting the submit button.. This was interesting and so creative and I loved it honestly I really did and it made me remember why I joined this platform because some days it's hard to remember that. But this study was that good honestly I wanted to say thank you for the reminder of why i do what I do, And BTW sorry about the punctuation and run on sentence... Typing left handed for the moment LOL ",10.0,10.0,10.0,10.0
5adeb8b9066c510001d43ebe,"This was an interesting study and I appreciated the little images/gifs to provide more info and form a connection with the research, as well as links to get more info about the topic. Well done!",10.0,9.0,10.0,9.0
5f2a12f5837dd81e5881b7cc,,9.0,10.0,9.0,8.0
64da47d734bd712c3a8289d0,,10.0,10.0,10.0,9.0
5c2ab2de9136140001b90737,Nothing was confusing.  I was comfortable with the instructions.,10.0,10.0,10.0,10.0
63d1b87e756b5709b1e90ff3,,10.0,10.0,8.0,8.0
6029fbe69d62524074a994ac,,10.0,10.0,9.0,10.0
63fedbfe6ef7fb3dd2718f5c,Interesting research and relevant with all of the discussion of AI.,10.0,10.0,10.0,10.0
64d51bcdead49bdcdb2ddc37,thank you,10.0,10.0,10.0,9.0
5ac015efe1099600016a5d17,,9.0,9.0,10.0,8.0
5d16badb7b0154001a282fdb,Instructions were very clear.,10.0,10.0,9.0,9.0
5e3b8f110d41ad3a7bc35019,The study was very clear to me. ,10.0,10.0,8.0,8.0
63b5681c49af1cbe651420bc,This was rather interesting. Thank you.,10.0,10.0,10.0,9.0
5ae59f8cc3c3ab00018f7185,,10.0,10.0,7.0,3.0
5dd2f94a238a913096c52317,,9.0,9.0,8.0,8.0
5bddc463712eb800010d2e4d,,10.0,10.0,8.0,8.0
5607080ed7def20012b733c3,,8.0,10.0,7.0,7.0
63cee7f1f8ef24eb79c80270,,10.0,10.0,9.0,9.0
5d3b9f531850400001d2bac9,,10.0,10.0,10.0,10.0
60fde7eb8e3e931f2e24dbe0,,10.0,10.0,10.0,10.0
5e51fbbc31127d237d48c881,I greatly enjoyed this study. It was highly interesting and you did a really great job making sure people had to pay attention and know what was going on without kicking people out if they misunderstood a bit. I wish all the studies I did were like this one. You really cared to make sure people understood and answered correctly (how they really felt). It made it harder for people who do not really care about the study and just want paid to click through and not give real answers. I always pay attention and take these things seriously because I deeply care for people and the effort they put into research. This was quite interesting and made me think a lot. I'm not sure how I feel about the Warhol thing. That was really cool to hear about though. Thank you! (:,10.0,10.0,10.0,10.0
60c382725a7a55abef2e8e99,,10.0,10.0,10.0,9.0
5e06ecd524f9390991997bb7,,10.0,10.0,10.0,9.0
5638d3a544e8c8000ee869a2,,10.0,10.0,10.0,10.0
61509f6eb3a929e50f33ede1,"For me, the instructions in the initial scenario about the two books required rereading to ensure that I understood what was being asked of me to do.",9.0,10.0,8.0,9.0
63a519bb6eeff2ad74314b53,"Very interesting! I love originals when it comes to the art and literary world. Thank you for having me, Carpe Diem!",10.0,10.0,10.0,6.0
5c58d56d53fba80001bd70c0,,10.0,10.0,10.0,10.0
56e225c2ec0fdd000641e72d,Everything went well.,10.0,10.0,9.0,8.0
6101930ddd5330f83b898c61,,9.0,9.0,9.0,9.0
5f17553ce0feb10c3dd2b16a,"I didn't find any of the instructions confusing, everything was clearly stated and easy to understand.",10.0,10.0,10.0,10.0
564e93659b124900127eb55b,I did not find any of the instructions confusing or difficult to understand.,10.0,10.0,8.0,8.0
610790e286844c36e02f906c,,9.0,10.0,10.0,10.0
61254fba095b9df425e816ea,,10.0,10.0,10.0,10.0
5dcc3ec7db13278d75c8622f,,9.0,10.0,9.0,10.0
63d152b604e8c21933a58a66,,6.0,7.0,6.0,4.0
5d88db42c1d06e001a1fdcab,I found it to be interesting and clear instructions.,10.0,10.0,10.0,10.0
5c1976c90d57c30001b4162c,It was not confusing at all.,10.0,10.0,10.0,10.0
5f4738bfa043201203a27b4b,Super interesting questions!  I might have answered differently about the original notes vs forgeries choices for Alex if I'd seen the Warhol question first!  Changed my perspective a little.,10.0,10.0,10.0,8.0
5e991aaac7bc1615ea5b3eb8,,8.0,8.0,8.0,8.0
5e9b443223881d04be740737,,8.0,10.0,7.0,8.0
646a16cb2211848586e74e5f,,9.0,9.0,10.0,10.0
62b35a7d9d9cd966ebcf3ef8,"The first part was a little bit confusing because I wouldn't want any fake notes for any amount of money. Other than that, it was pretty straightforward. Very good compensation.",9.0,9.0,10.0,10.0
64071f8576c48034c00df845,,10.0,9.0,10.0,10.0
63f7837e2f09cd534ebfd193,This study was a very thought-provoking study. I enjoyed it!,10.0,10.0,10.0,10.0
568e7e33e3ef9e000da202a7,Everything was clear,10.0,10.0,10.0,10.0
630663a1dc842dde6b18b557,,9.0,9.0,9.0,8.0
6411aaa3fbe228021c6fff5e,,10.0,10.0,10.0,6.0
646ba54cb721ef9332b21599,,8.0,9.0,8.0,9.0
5de82c263aa2777a36b996b2,I was comfortable with the instruction because I think i understand what the researchers are trying to observe in the participants. Maybe you are trying to see how a person feels about the value of a duplicate item whether in drawing or literary form that cannot be differentiated from the original. ,10.0,10.0,10.0,10.0
5c6c597c42e33400019c72a5,"Interesting study, made me think a lot!",10.0,10.0,10.0,10.0
6400d9235287137e7b62fd29,Enjoyable study compared to most on here :),10.0,10.0,10.0,10.0
55b67c31fdf99b26b999cc1e,,10.0,10.0,10.0,10.0
5ef246c6d2b9060809858e7e,,10.0,10.0,10.0,5.0
6487b7ef4e0c5bd7ba1b1862,none,6.0,6.0,7.0,8.0
6334b0fc574064de4e68f578,Thank you for including me in your study.  This was interesting and thought-provoking.,10.0,10.0,10.0,5.0
5c3c4726e8da5300012422c1,,9.0,9.0,10.0,10.0
64131a17e759c39fcfbef106,"I actually enjoyed this study. It was super easy to follow and at the end I went ""aw, crap"" so yeah, 10/10.",10.0,10.0,10.0,10.0
6102050090041d90dc5413f3,make future payments equivalent to a livable hourly wage.,10.0,10.0,8.0,4.0
612b86da38f96808af7bb1da,,9.0,9.0,9.0,5.0
5c55c45f53fba80001bcf323,,7.0,8.0,9.0,9.0
645ff03216381bea1acfcc03,,9.0,9.0,9.0,10.0
608f2bae0ee0a74455533e4c,In felt comfortable with the instructions.,10.0,10.0,10.0,6.0
636da58a0d76bbb9167dbf3e,,7.0,8.0,9.0,9.0
567dd32b4f0ef30006dbb718,,6.0,6.0,5.0,7.0
558ffe16fdf99b3f7aada34d,,10.0,10.0,8.0,8.0
6365b5599c1775edb6d46be4,,10.0,10.0,10.0,10.0
55c5d75efdf99b255411b190,,10.0,10.0,8.0,8.0
583b397f54686200010f1d20,Thank you,10.0,10.0,10.0,10.0
5e5fe64a8278d103d35cac54,Very interesting and fun to think about.,9.0,9.0,10.0,7.0
5d215a1bbf7f840019701939,,10.0,10.0,8.0,8.0
5b9b422307c6960001614c35,,9.0,9.0,8.0,7.0
5994ce3dc825cf0001d7dd2d,"That was so much fun, especially the end with the video.  The payment is perfect, and I enjoyed my time doing this task.",10.0,10.0,10.0,10.0
5dc12689c0621a0910906454,"I enjoyed participating in this study. I found it to be interesting and thought-provoking. Thank you, and I wish you good luck!",9.0,10.0,10.0,10.0
6376916db0ae9a57d377d0d2,,10.0,10.0,10.0,10.0
60dbf4d94a3b5564b68881e8,thank god the instructions were understandable I have done too many on here with 9 pages of complicated instructions and they they expect you to answer the questions correctly,10.0,10.0,9.0,9.0
645a6d7feec0c7415d240d95,,8.0,9.0,9.0,7.0
5db48b4d14dab8000de45fdf,Everything was clear to me.,10.0,10.0,10.0,9.0
64a0240af7461068d2e1e1c0,I thought everything was very clear,9.0,9.0,10.0,10.0
647fbfa8a2c006cbd09a7166,I think this was a very interesting study that I enjoyed very much. It makes you think about many scenarios and all directions and questions were easy to understand. Thank you. ,10.0,10.0,10.0,7.0
63e11e41aa43cc7ad9db3377,I think this was a great study. I really liked the way it was formatted. Its a little different than most. I wish others used your format. Thanks for the opportunity to share my thoughts. Stay Happy!,10.0,10.0,10.0,9.0
5db6553837647d000bb049ab,,10.0,10.0,8.0,9.0
5afbb7bef856320001cfb045,,9.0,9.0,9.0,9.0
55d8389069dbc30005b67b57,,10.0,10.0,10.0,7.0
60ef2700e476748689a999f7,,10.0,10.0,10.0,10.0
5b0d1b8e444cef0001ca66ac,I understood the instructions. I did find it kind of annoying because I don't get what the point is but I also enjoyed the survey more than most actually.. It was very interesting. ,9.0,9.0,7.0,10.0
56b8de29e1d0a200051517f8,Everything was clear and easy to understand.,10.0,10.0,10.0,10.0
5e1fc8d45427912f6143b012,This was one of the more interesting studies I've done lately. The instructions seemed fine to me. ,10.0,10.0,10.0,10.0
5e121701dc79bd8a1a22ca99,Everything was clear and easy to understand.,10.0,10.0,10.0,10.0
5c2d27de867f660001af9b73,,9.0,9.0,10.0,10.0
5e2926d80beb030ede110e67,I spent a lot of time on this. I think a higher payment would be nice. But thank you anyway. ,9.0,9.0,9.0,8.0
5b9c2c816f92f30001ecce7a,none,10.0,10.0,10.0,10.0
6236fe0ee063333a3e1ba72a,,9.0,9.0,9.0,9.0
6108195e1c9970be0d3b3874,,10.0,10.0,5.0,10.0
5eb6df62c23fbf5e87db6b4b,This was fun!,10.0,10.0,10.0,10.0
5c3a5a61fc2bdf00017714a2,This was a creative study that I particularly enjoyed because the subjects were books and art.,10.0,10.0,8.0,10.0
649d809191fa2e4b6e84c69e,I understood everything clearly and the study was very interesting. ,10.0,10.0,10.0,10.0
5ff1fd761d6cb468718cdbeb,Everything was clear. There is always some nervousness with taking a quiz to continue but having the drop down menu for review was helpful.,9.0,9.0,9.0,8.0
5c8fa199208071000183d490,,9.0,9.0,9.0,9.0
5a7f4a46190420000155c6bf,thank you! ,9.0,9.0,8.0,7.0
5c6ac9e5d9c5be000174497f,I was slightly confused in the beginning but the second part made the first part make a lot more sense with context. ,7.0,8.0,7.0,10.0
615d051e2366aeb051acb734,none,10.0,10.0,9.0,10.0
62fc25ef4ce0d3d169b7a120,"One of the first comprehension questions was worded in a way that was confusing ""Is it possible to say which book has a fake note?"", I answered yes at first because it was stated that Alex could be told if the books he got had originals or fakes. The pay is not really reflective of the effort asked in terms of written responses. These take much more time and effort. I am someone who likes to give thoughtful responses and it was difficult to do that with a limit of the number of  sentences I could give, which in a way made it even harder to respond in a way I was pleased with. ",10.0,10.0,9.0,2.0
62c63900eeac5a077bc98e74,The first two cases that were given had no difference between them.  I compared the sentences and the wording was the same.  Confusing.,9.0,9.0,6.0,10.0
649b3ba0c563aa2593be04d7,"I was slightly confused at first, but re-reading the instructions helped and I got it after a re-read!  Interesting survey by the way, especially the Warhol part, as he’s one of my 2 favourite artists. ",8.0,8.0,9.0,8.0
615dbec57d764bf5ab0a56e5,This is an extensive study. The time estimation and the rewards are too less.,7.0,10.0,6.0,1.0
62e02b1ed5b0fbc1b1dc09e7,,8.0,8.0,5.0,6.0
60fd080d5476f4a77211bafb,,9.0,9.0,8.0,9.0
6372453f88c3b11f26f5b84f,,10.0,10.0,10.0,10.0
6400d9e5ade83b19242a9a4e,cool study!,9.0,10.0,10.0,10.0
647648baa82fb44bb109f367,Thanks for the thought provoking study! Best wishes on your research.,10.0,10.0,10.0,10.0
55b16913fdf99b5daa0945aa,,8.0,9.0,10.0,10.0
610729d5507a50dd1db1246f,"I LOVED participating in this study!!! I really enjoyed the thoughtful questions...I will be pondering them all day, lol! I would gladly take dozens more like this, thank you so much! ",10.0,10.0,10.0,10.0
5efec82cf597a73e75e3fbe0,,10.0,10.0,10.0,10.0
5e975ea254955d0bfe9f7929,This was a very engaging study! I enjoyed participating. Good luck with your research!,10.0,10.0,10.0,10.0
5fd18d125e1f92195b1717bc,,8.0,7.0,8.0,7.0
6384e535ba619451063f5223,,9.0,9.0,8.0,9.0
613254f907b5038999e2688f,,10.0,10.0,8.0,10.0
62cd9b920ed1b7c1648818d3,Everything was clear.,10.0,10.0,8.0,7.0
5d74001d391b6600175f433b,Interesting questions,10.0,10.0,10.0,9.0
5f7cea30ebb5ac1a8a11569a,,9.0,10.0,10.0,9.0
59f0f82ce75b450001a699ad,,10.0,10.0,10.0,10.0
5f72115608681e0d955ce243,,7.0,10.0,10.0,10.0
5d23460ad4c57900192b129c,,10.0,9.0,10.0,10.0
62e641e757a7c8640079fbd9,"The beginning of the survey with the economics questions were a little confusing, but the rest of the survey was very straight forward. ",8.0,8.0,9.0,8.0
5f969b802a498b000aab2571,"This was very interesting. I mean that, sincerely. I enjoyed the study. Thank you for the opportunity to participate.",10.0,10.0,10.0,10.0
5ac16e870527ba0001c1f27e,,10.0,10.0,9.0,9.0
5b15307351caaf0001228d9b,nothing was confusing,10.0,10.0,10.0,10.0
5f7a28b8bedcf2112ebd1289,"Great study, comprehensive instructions.",10.0,10.0,10.0,10.0
5fdac85f90a6137a11b4a415,I appreciate the fair pay!,5.0,7.0,10.0,10.0
63ead665638c8546d8c3a962,,10.0,10.0,10.0,9.0
5de1ac810f8b6721970ab78a,That was fun thanks,10.0,10.0,10.0,10.0
63b6be87ead45e4fa772fbf5,all went smooth easy to understand,10.0,10.0,10.0,10.0
60fcf983b8bc5ffc2e7f793c,,4.0,4.0,7.0,9.0
6107acfe97c63575a2344e36,,10.0,8.0,9.0,9.0
55a28851fdf99b602e6b05dd,,10.0,10.0,10.0,10.0
5e29dc4721a5f20481c70274,,10.0,10.0,9.0,9.0
5dd2bdc1fbb5733c293e6c6e,This was a fascinating study,9.0,9.0,10.0,8.0
5db0a97f127d4000117cdfa0,The instructions were clear and easily understandable.,9.0,8.0,6.0,7.0
646619d0918746fb726da63e,"This made me question why I have ethics, as I believe this was actually about whether ethics are always a good thing. Interesting.",10.0,10.0,10.0,8.0
5c3a764874d1c6000138ea83,,10.0,10.0,10.0,10.0
574ce0a57fd0ec000db73aa6,I felt comfortable with the instructions. They were clear and easy to follow. Thank you!,10.0,10.0,10.0,9.0
61112db8ab8c64a2c49841dc,,9.0,9.0,8.0,9.0
5e954b384491ad117052cd48,,10.0,10.0,10.0,10.0
5dd5fdd811b0bd5ac65a9b3a,Thank you for this opportunity. I believe this is one of the best studies I have ever done. It is intricate and in depth and very unique!,10.0,10.0,10.0,10.0
6402618738abc106f32f8928,The questions were thought-provoking. ,9.0,9.0,9.0,8.0
5928b6414a05920001393ecf,,10.0,10.0,10.0,10.0
57dd186e6598aa0001992616,Everything worked fine and was understandable.  Pay was fine.,9.0,10.0,10.0,9.0
643edca8dcd599c6fba5e31b,,10.0,10.0,8.0,6.0
62c97a70d02df972bdfc2718,none,10.0,10.0,10.0,8.0
6104b1c50f6057c1d8a6e3a6,,6.0,8.0,7.0,9.0
631c8e97db06f601f81bd82f,n/a! Thank you :),10.0,10.0,10.0,10.0
5dd00a19b51b3e103a6f50c8,,10.0,10.0,10.0,10.0
5ea45eb9abef8a07bcced2bc,,10.0,9.0,9.0,8.0
5d41df0ca7b5800001a0341a,"At this time in my life, I see the value and importance of genuine and authentic experiences. I hate ""fake"" anything (or anyone!), it seems like technology has made it possible to replicate anything/everything.",9.0,10.0,10.0,9.0
63bdd672ae45420622d31c97,It was quite a long for such a little payment,6.0,7.0,4.0,3.0
63804d105c37525d499b9c6c,Everything was clear and easy follow. This was an interesting study and I am glad to participate and contribute.,10.0,10.0,9.0,9.0
56610c81b018d100126e5da9,,10.0,10.0,10.0,10.0
614df320ea8a021fd05d22da,This was a very interesting study and I really enjoyed participating. It stretched my thinking in ways I've not had to think in a while!,10.0,10.0,10.0,10.0
60fd05d893767fcb40666fc7,Really fun study!,10.0,10.0,10.0,10.0
5c560b6fccb08c0001e134a8,,8.0,8.0,9.0,10.0
6025b3681ff1521a3369dffe,,10.0,10.0,10.0,10.0
64527892acde0fbd392a41d6,,8.0,8.0,9.0,7.0
6098164e4c37ed73ca9c74f5,The instructions were very clear and easy to understand throughout the study.,10.0,10.0,10.0,10.0
62b33e2a447824fbd0770025,,7.0,9.0,6.0,7.0
63192b009a902051e89fabf1,,10.0,10.0,10.0,10.0
6444b1e677ebe8b4e2c23abd,,10.0,10.0,10.0,6.0
6470a5eff2f118fd3e0385d5,No,10.0,10.0,10.0,10.0
63d53c0cab4782e305e343c4,,10.0,10.0,10.0,10.0
63a4c930cad013279a39566c,,10.0,10.0,10.0,10.0
63c1d50895843298a2267943,Very interesting to learn about the professors.,7.0,9.0,9.0,9.0
558bbd56fdf99b2127e1f359,,10.0,10.0,10.0,10.0
5c748f00300d3d000126ef3b,,10.0,10.0,10.0,10.0
60fdce771ceebe2ff0194869,,10.0,10.0,10.0,10.0
604fc38a4de8e6e1e0e0ea7b,"I loved how unique this study was. It gave me the same feeling as watching a good movie, wondering what was going to happen next and making me think deeply. My only issue was trying to condense my answers as instructed. I always have a problem condensing things, I've wondered if this is because I am autistic.",9.0,10.0,10.0,10.0
576017836442fa0006cfb7cd,I felt comfortable with the instructions. I was not confused at all. ,10.0,10.0,10.0,10.0
60fce87b3beaa7a435f3f600,,9.0,10.0,9.0,8.0
63bc9e8cd8106f8d94c636d4,good study!,9.0,9.0,9.0,6.0
579181fa913c71000197531b,This was fun and different. Thank you. ,10.0,10.0,10.0,9.0
638e84c70418d8a2c0aa372e,,8.0,6.0,6.0,9.0
55b6d0a4fdf99b437183f9b5,,10.0,10.0,10.0,10.0
